url,company,info,city,name,salary,duration,academic
https://www.shixiseng.com/intern/inn_b8rp11aqetr2?pcm=pc_SearchList,番糖游戏,"请附上相关作品链接

职位描述：
1.根据项目需求，在特效组长的指导下完成角色及场景特效的设计与制作；
2.负责角色特效设计、场景特效制作及特效贴图绘制等工作；
3.与特效组长沟通确认工作需求及制作标准；
4.全面负责项目特效环节的所有相关工作。

任职要求：
1.2026届本科及以上学历，美术相关专业优先，具备扎实的美术基础；
2.熟练掌握3ds Max、Photoshop、After Effects等主流特效制作软件；
3.具备良好的沟通理解能力及快速学习能力；
4.热爱游戏及二次元文化，具有团队合作精神；
5.投递简历时请附特效设计作品集。",工作地点：上海市/上海市/嘉定区 蓝天创业广场收起地图,公司简介番糖游戏,,,本科及以上
https://www.shixiseng.com/intern/inn_u94zcjavsike?pcm=pc_SearchList,中国电信人工智能研究院,"职位描述
1. 参与TeleAI训练推理框架研发, 负责大规模训练/推理服务在语言模型、视频生成、多模态理解等场景中的效率提升.
2 . 在大规模训练推理场景下，探索高性能分布式系统设计，包括且不限于多维混合并行、PD分离、计算通信掩盖等
职位要求
1. 扎实系统功底和编程能力，熟悉 C++/Python，熟悉常见数据结构和设计模式；
2. 熟悉深度学习基本原理和 PyTorch 框架
3. 熟悉Megatron/DeepSpeed等训练框架，了解框架优化/问题定位相关工具链, 有二次开发经验者优先
4. 熟悉vllm/sglang等推理框架，了解框架优化/问题定位相关工具链, 有二次开发经验者优先
5. 具备高性能计算、算子或通信优化经验 (CUDA/NCCL/Triton)；
6. 热爱技术、学习能力强、具备复杂问题分析和系统思维能力.",工作地点：上海市/上海市/徐汇区 国际传媒港F1栋收起地图,公司简介中国电信人工智能研究院,,,
https://www.shixiseng.com/intern/inn_5bu0ow4rgtci?pcm=pc_SearchList,番糖游戏,"请附上相关作品链接

岗位职责：
1.负责游戏场景的设计与绘制；
2.根据项目需求，创作符合游戏风格的各类美术资源；
3.配合策划、程序等部门，确保美术资源在游戏中的完美呈现；
4.持续关注行业最新AI工具，并将其合理应用于工作流程；
5.参与美术风格的探索与创新，为游戏提供优质的视觉解决方案。

任职要求：
1.具备扎实的美术功底和较高的艺术审美能力；
2.能熟练使用PS等数字绘画软件进行创作；
3.了解最新AI工具（如Midjourney、Stable Diffusion等）并具有实际使用经验；
4.热爱游戏行业，熟悉游戏场景设计流程；
5.对各种美术风格都有深入理解和掌握；
6.擅长Q版卡通风格及趣味性设计者优先考虑；
7.具备良好的团队协作精神和沟通能力。",工作地点：上海市/上海市/嘉定区 蓝天创业广场收起地图,公司简介番糖游戏,,,
https://www.shixiseng.com/intern/inn_y7ybdarsnsbq?pcm=pc_SearchList,番糖游戏,"请附上相关作品链接

职位描述：
1.协助完成项目中的Spine动画制作；
2.负责角色绑定与蒙皮工作，通过动画表现角色性格特征；
3.与原画、策划团队保持良好沟通，确保动画效果符合项目需求。

任职要求：
1.2026届毕业生，本科及以上学历，动画、视觉设计等相关专业优先；
2.具备传统动画基础，热爱游戏及动画创作；
3.熟悉动画运动规律，熟练使用Spine、Live2D、DragonBones等2D动画软件；
4.工作积极主动，责任心强，具备良好的沟通能力和快速学习能力；
5.投递简历时需附相关作品集。",工作地点：上海市/上海市/嘉定区 蓝天创业广场收起地图,公司简介番糖游戏,,,本科及以上
https://www.shixiseng.com/intern/inn_faqoqym9brro?pcm=pc_SearchList,番糖游戏,"请附上相关作品链接

岗位职责：
1.负责游戏2D美术资源的绘制，包括插画、角色立绘、动物立绘等。

任职资格：
1.大专以上学历，2026届毕业实习生，可以长期实习（每周至少4天），具备扎实的美术功底和良好的审美能力；
2.擅长美式卡通风格的角色设计与绘制；
3.具有良好的沟通能力和团队合作精神；
4.熟练使用PS等相关数字绘画软件和数位板，掌握AI相关软件（如Midjourney、Stable Diffusion等）并能应用于实际工作流程；
5.投递简历时需附不少于4张的原画个人作品。",工作地点：上海市/上海市/嘉定区 蓝天创业广场收起地图,公司简介番糖游戏,,4天,大专
https://www.shixiseng.com/intern/inn_tf3pglo0nknk?pcm=pc_SearchList,番糖游戏,"请附上相关作品链接

岗位职责： 
1.负责角色设计三视图与立绘的绘制；
2.完成游戏2D美术资源的制作，包括头像、NPC等；
3.负责怪物设计三视图与立绘的绘制；
4.与3D部门、策划等需求方保持良好沟通协作。

任职资格：
1.大专及以上学历，2026届毕业实习生，可保证长期实习（每周至少4天），具备扎实的美术功底和良好的审美能力；
2.热爱游戏及二次元文化；
3.熟练使用美术相关软件（如PS、SAI、CSP、Procreate等）；
4.【重要】擅长或能够接受绘制较高色气度的设计与立绘；
5.有商业外包经验者优先，擅长日式二次元风格；
6.具备良好的沟通能力和团队合作精神；
7.乐于探索新绘画工具，接受能力强，对未来发展充满热情；
8.投递简历时需附不少于4张原画个人作品。",工作地点：上海市/上海市/嘉定区 蓝天创业广场收起地图,公司简介番糖游戏,,4天,大专及以上
https://www.shixiseng.com/intern/inn_kffgyeetelby?pcm=pc_SearchList,上海艾上文化,岗位职责1、参与制定与落实市场推广计划，提升品牌竞争力与影响力，辅助实现品牌业绩的增长；2、负责市场与渠道调研工作，搜集市场动态，为企业的产品、服务与营销推广提出改进建议；3、参与品牌标准化的建设与管理，维护品牌形象，及时防范与处理品牌危机事件；4、参与品牌自媒体平台与线上商城的日常运维与推广规划，有效提升平台流量与咨询情况；5、参与策划和组织合理有效的市场活动，确保活动如期如质落地与上线，并对效果进行评定；6、参与营销方案的撰写与提案工作，并对营销项目持续深入跟进，确保项目如期如质完成；7、负责企业商务项目的客户拓展，以及媒介渠道、合作资源的关系建立与维护工作；8、对热点话题与热门营销事件敏感，时刻关注市场行业动态与竞争对手的市场动态。9、协助上级安排的其他任务。任职条件1、设计、市场营销相关专业大专以上学历；2、擅长PS、AI、剪辑，会3D设计等技能，精通编辑、文案等，有电商、拍摄等经验者优先3、可设计编辑，文案能力强，性格开朗。4、具备相关的市场营销知识，熟悉企业产品市场动态；5、具备较强的业务开拓能力以及公关能力，可协助做外联或招商；6、具备敏锐的市场洞察力以及分析策划能力；7、有调查研究和数据分析的能力；8、沟通表达能力强，有临场应变能力；9、做事认真仔细，性格外向阳光，社交达人；10、熟练使用PPT、EXCEL等office软件；11、对新鲜事物与时尚潮流敏感，具有较强的审美能力。,工作地点：淮海中路1045号淮海国际广场收起地图,公司简介上海艾上文化,,,大专
https://www.shixiseng.com/intern/inn_spsggomwloeh?pcm=pc_SearchList,上海艾上文化,该职位接受暑期实习。1、参与多个微信公众号等新媒体平台原创文章的撰写，主要类型有：摄影、品牌活动、亲子等服务类，及美妆、鲜花等电商类领域；2、爱好编辑写作、关心时事热点、精通公众号排版、善于从内容中发现创意点，有独立想法者优先。3、审美能力强，善于撰写多种风格文案，原创文案能力强；4、男女不限，性格开朗，有上进心,工作地点：上海市徐汇区淮海中路1045号淮海国际广场8E收起地图,公司简介上海艾上文化,,,
https://www.shixiseng.com/intern/inn_eio0d8z5tmoe?pcm=pc_SearchList,上海艾上文化,任职要求：1、熟练掌握所需的专业知识，掌握平面、3D等设计软件的技能；（会摄影、摄像、剪辑能力优先）2、有色彩品牌和无限想象力，有平面设计、空间设计、产品设计、舞美设计、艺术装置、软装空间设计经验之一；3、具有对设计构想的表达能力、具备扎实的美术功底和审美鉴赏能力；4、做事稳重有耐心、认真仔细、善于掌握评估客户喜好；5、忠诚度高，责任心强，能承受压力，有团队合作精神；6、擅长使用PPT、EXCEL等office软件；岗位职责：1、协助上级或项目组承接客户业务；（广告设计/展览展示/创意活动/品牌运营等各类模块创意、策划、设计等）2、配合团队做好项目实施前及进展中的跟进工作，配合进行有效客户沟通交流工作；3、可通过自身经验不断提出品牌视觉优化建议提案，提升客户品牌或公司自运营品牌的公共形象；4、可协助或独立管理公司自营品牌的视觉优化升级（logo、物料、平面、传媒、产品、宣传册等广告设计）5、能独立管理品牌自媒体网络平台、电商平台建设和传播的规划运营及日常实施维护；6、根据项目需求，可配合团队一同参与项目中可能发生的临时短期出差，以期共同完成项目实施；7、根据项目需求，可与团队一同对落地实施项目进行监管或协助；8、其他设计、美工、编辑类工作的突发状况应对等；9、有微信、微博、淘宝、小红书、抖音、快手、线下活动等经验优先；,工作地点：淮海中路1045号淮海国际广场收起地图,公司简介上海艾上文化,,,
https://www.shixiseng.com/intern/inn_7ssljrcap04p?pcm=pc_SearchList,上海艾上文化,岗位职责1、品牌自媒体平台线上的文案编写及自媒体运营；2、对特点话题与热门营销事件敏感，时刻关注时尚，媒体，公关等行业动态；3、协助上级安排的其他任务。任职条件1.广告学、会展等相关专业大专及以上学历应届生；2.熟练运用网络自媒体平台（微信微博、抖音、小红书等）；3.对热点话题，热门事件敏感；6.文字写作能力强，能独立原创文案；7.做事认真仔细，性格外向阳光，社交达人；8.熟练使用PPT、EXCEL等office软件；9.擅长PS、AI、剪辑等技能，精通编辑、文案等，有电商、拍摄等经验者优先9.对新鲜事物与时尚潮流敏感，具有较强的审美能力。,工作地点：上海徐汇区淮海国际广场收起地图,公司简介上海艾上文化,,,大专及以上
