url,company,info,city,name,salary,duration,academic
https://www.shixiseng.com/intern/inn_zxmkfjwstwvu?pcm=pc_SearchList,喜马拉雅,"岗位职责:
1、权益产品的市场价格动态监控，日常价格巡查。
2、市场违规行为的监察、验证、溯源。
3、协助处理和跟踪部门专项事件、问题的优化进展。
4、根据需要，协助参与部门相关项目
任职要求:
1. 本科及以上学历，专业不限；
2. 欢迎全职实习，最低要求：每周至少保证2-3天出勤；保证3-6个月以上实习。
3. 乐观积极，认真仔细，有较强的沟通理解力、抗压能力；
4. 内驱力强，学习能力强，有质量的执行力和责任心；
5. 基本熟练使用office办公软件

【补充福利】带你了解互联网营销全链路流程、免费水果下午茶、小零食、轻松工作氛围弹性工作时间、超多小哥哥小姐姐。如果你有互联网营销相关实习经验，欢迎你加入我们，如果你对互联网或广告感兴趣，这里将为你提供更多的机会。",工作地点：上海：丹桂路799号广创三期二号楼收起地图,公司简介喜马拉雅,,6个月，3天,本科及以上
https://www.shixiseng.com/intern/inn_6o5dpzfbljz9?pcm=pc_SearchList,幻维数码,"工作内容：
1、参与撰写少儿节目、少儿动画片的脚本；
2、定期更新公众号的软文；
3、有带教老师。老师们都很nice，工作氛围特别欢乐。

任职要求：
1、天马行空的想法，优秀的文案能力，其他就没什么了。",工作地点：上海市广中西路777弄55号启迪大厦5楼收起地图,公司简介幻维数码,,,
https://www.shixiseng.com/intern/inn_080gb1y2aiji?pcm=pc_SearchList,幻维数码,"岗位职责:
1、负责短视频、宣传片、形象片等素材筛选、剪辑、调色等。 
2、对剪辑有独立的思考和策划，根据创意脚本或文案进行视频制作、剪辑和编排；创造性地参与整个节目的拍摄计划和实施过程。 
3、根据项目需求，配合团队完成拍摄计划中的其他相关工作。 

任职要求:
1、	热爱本职、工作主动、具有强烈的求知欲和学习能力；
2、	责任心、执行力强，具备良好的职业道德和职业操守；
3、	有良好的沟通和理解能力、团队协作精神；
4、	专科及以上学历，新闻、电视节目制作、电视编导等相关专业毕业；
5、	能熟练运用视频编辑软件，较为丰富的视频编辑制作经验；
6、	基础知识过硬，理解镜头语言、视觉规律和表现手法；
7、	熟练掌握常用的剪辑手段，对人物、内容、场景的使用和效果具有基本的理解和判断能力；
8、	能熟练运PR、达芬奇等软件。",工作地点：上海市静安区广中西路777弄55号收起地图,公司简介幻维数码,,,
https://www.shixiseng.com/intern/inn_mzpfrraasvjz?pcm=pc_SearchList,携程集团,"工作内容：
1. 进行关系人网络应用的探索和研究；在包括但不限于用户画像，贷前贷中风险建模场景，应用含标签扩散、特征工程聚合、图神经网络、图嵌入算法、社区发现，图聚类算法等方向模型或算法，提高当前主模型的性能或覆盖度  
2. 进行因果推断相关研究，在利率&额度相对于风险&响应弹性上进行建模算法研究
3. 进行序列模型相关研究，包括但不限于历史金融序列数据，历史消费序列数据，文本数据，文本列表等等数据挖掘
4. 进行迁移学习相关研究，包括不同业务&场景间的模型迁移效果提升等
要求：
1. 统计学&计算机基础扎实，相关专业优先 
2. 对常用机器学习&深度学习理论具有深入了解，研究方向与图算法（包括传统图算法及图神经网络相关算法）、序列模型，因果推断，迁移学习等领域相关优先 
3. 具有相关实习经验或较强工程落地能力优先，具有顶会论文，大型比赛项目（kaggle&天池等）优先 
4. 实习3-6个月以上优先，26届毕业生优先，有转正留用机会。",工作地点：上海市/上海市/长宁区 金钟路收起地图,公司简介携程集团,,6个月,
https://www.shixiseng.com/intern/inn_vcwn5hlnjt0h?pcm=pc_SearchList,参天制药,"职位描述：
1.学习及掌握包括但不仅限于公司介绍、行业介绍、相关医学知识、基础产品知识、学术推广相关技巧以及行业合规知识等。 
2.了解参天的企业文化和行为价值观。 
3.从实习医药代表做起，跟随导师了解和观察学习学术拜访和协助组织学术推广活动，实习期间不承担业务指标。 
4.熟悉参天医药代表的角色和工作的一般过程及技巧。 
5.每项培训结束以及全部实习结束时，接受学习成果的考核。 

任职条件：
1.大专以上院校在校生，每周有3天以上可实习； 
2.热爱医药行业，致力于行业发展；有责任心，勤奋，具备创新思维； 
3.熟练掌握IT，互联网相关技能；",工作地点：上海市/上海市/静安区 氪空间联合办公(御华山店)收起地图,公司简介参天制药,,3天,大专
https://www.shixiseng.com/intern/inn_as80oa5fdkj5?pcm=pc_SearchList,国金证券,"岗位职责:
1、‌需求收集和竞品分析：收集用户需求和市场反馈，分析竞争对手的产品特点；
2、产品设计‌：进行产品的界面设计、用户体验设计等；
3、运营：产品上线后，持续跟踪产品数据，进行数据分析。
任职要求:
1、2025年及以后毕业的在校生，本科及以上学历；
2、能够保证至少3个月以上的实习期，每周至少工作3天。",工作地点：浦东新区锦绣东路2777弄华虹锦绣创新园37栋收起地图,公司简介国金证券,,3个月，3天,本科及以上
https://www.shixiseng.com/intern/inn_ansvm0jt0bov?pcm=pc_SearchList,国金证券,"岗位职责:
1、‌需求收集和竞品分析：收集用户需求和市场反馈，分析竞争对手的产品特点；
2、产品设计‌：进行产品的界面设计、用户体验设计等；
3、运营：产品上线后，持续跟踪产品数据，进行数据分析。
任职要求:
1、2025年及以后毕业的在校生，本科及以上学历；
2、能够保证至少3个月以上的实习期，每周至少工作3天。",工作地点：浦东新区锦绣东路2777弄华虹锦绣创新园37栋收起地图,公司简介国金证券,,3个月，3天,本科及以上
https://www.shixiseng.com/intern/inn_seosambpvj9f?pcm=pc_SearchList,国金证券,"1、协助产品经理完成日常工作
2、整理归档私募基金合同、补充协议、经纪服务协议等；
3、及时跟踪收集基金业协会及资管行业的政策指引；
4、收集资产管理人需求，及时反馈内部；

任职要求：

1、本科及以上学历 ；
2、爱岗敬业，勤奋好学，工作踏实主动，严谨负责；
3、每周到岗5天，实习周期3个月以上，偏向长期实习（工作表现优秀有转正机会）；",工作地点：上海市/上海市/浦东新区 紫竹国际大厦收起地图,公司简介国金证券,,3个月，5天,本科及以上
https://www.shixiseng.com/intern/inn_y9avblupzyk1?pcm=pc_SearchList,曼朗医疗,"关于我们：绿叶生命科学集团成立于1994年，集团旗下拥有制药、医疗、疫苗、诊断四大业务板块，产品及服务网络分布全球80多个国家和地区。绿叶旗下的医疗业务——曼朗医疗，是国内领先的、知名的专注于精神心理专科医疗的业务板块，我们在中国四大城市（上海、广州、西安、深圳）和澳洲拥有十几家医院。集团其他的业务（如制药、疫苗、高科技先进诊疗技术等等）也分布于国内多个城市。目前，我们正在积极招募实习生，旨在为同学们提供一个可以深入了解、探索大健康医疗领域和心理健康领域的绝佳机遇，十分期待大家的加入！

岗位职责：
1. 对心理学内容有兴趣、有共情力和同理心；
2. 能独立完成基础简单的口播类短视频后期制作，包括字幕、音效、调色和花字；完成每周约3分钟长度的视频 ；
3. 能够负责基础简单的海报物料的设计，会用canva，有固定模板每周2篇；
4. 对小红书、B站、视频号等有一定运营经验；
5. 有自己的审美、逻辑思维。

任职要求：
1.  有视频剪辑经验，会使用剪映或pr或Final cut等剪辑；
2.  有良好的团队沟通能力；
3.  一周至少出勤三天，不支持线上（可提供实习证明）；
4.  有成功运营个人自媒体账号者优先（可在简历里附自己的账号ID）;
5.  目前常驻在上海市的在校学生和25应届生（未毕业）。",工作地点：上海市/上海市/长宁区 古北财富中心二期22层收起地图,公司简介曼朗医疗,,一周，三天,
https://www.shixiseng.com/intern/inn_dnae5wypgsji?pcm=pc_SearchList,国金证券,"【工作内容】
1、	行业及公司资料搜集、数据处理等；
2、	参与撰写公司深度报告、公司点评报告、搭建财务模型；
3、	公众号维护、服务记录统计、会议纪要整理等其他辅助性事务；

【职位要求】
1、2025年及以后毕业，（若非应届，能长期实习优先）；
2、金融、财会、通信、电子等相关专业，具有行业研究实习经验者优先；CPA CFA FRM等考证优先
3、工作细致认真，学习能力强，抗压能力强，每周实习4天以上，实习期6个月以上（应届生实习到毕业前）。
【实习优势】
1、符合条件的同学每月发放实习工资
2、实习期满同时工作量达标可开具正规实习证明。
3、首席分析师亲自带教，安排券商研究所核心工作实习机会，通过实习可获得证券分析的基本能力。

工作地点：远程/上海",工作地点：上海市/上海市/浦东新区 紫竹国际大厦收起地图,公司简介国金证券,,6个月，4天,
https://www.shixiseng.com/intern/inn_lar0ldj4mshw?pcm=pc_SearchList,国金证券,"【岗位职责】
1.协助研究新能源细分板块等。
2.包括但不限于，参与行业深度、公司深度报告撰写、数据库整理和纪要整理等。
【任职要求】
1.热爱研究工作，踏实认真。 
3.可实习时长3个月以上，每周至少可留出3天时间。
3.有投研相关实习经历者优先、通过CPA、CFA部分科目者优先。
4.重点高校大四已保研、研究生、博士生优先。
【留用机会】
表现优秀者可推荐参与所内留用答辩。
【工作地点】线下&线上",工作地点：上海市/上海市/浦东新区 锦绣申江金桥华虹创新园收起地图,公司简介国金证券,,3个月，3天,
