url,company,info,city,name,salary,duration,academic
https://www.shixiseng.com/intern/inn_umikebgdhawz?pcm=pc_SearchList,上海理成资产,"岗位职责：

1、对行业进行深入研究，深入覆盖行业重点公司，发掘潜在投资机会；
2、调研行业专家、上市公司、展会，建立起足够的产业联系；
3、深入研究上市公司，构建行业和公司模型，撰写研究报告，保持持续跟踪；
4、判断企业投资价值，形成明确的投资观点，与基金经理沟通；
5、完成领导交待的其他任务。

任职要求：

1、2026年及以后毕业的硕士研究生，优秀的高年级本科生。经济、管理、金融+数、理、工复合专业背景优先；
2、具备较强的文字撰写、收集资料及分析能力，具备基础的财务知识与金融学基础；
3、拥有正直诚实的品质，积极进取的精神，踏实勤奋的工作作风；
4、具备CFA、CPA、ACCA等相关资格证书优先；
5、每周至少3天到岗，实习期限不少于3个月。",工作地点：上海市/上海市/浦东新区 浦东嘉里城办公楼收起地图,公司简介上海理成资产,,不少于3个月，3天,硕士
https://www.shixiseng.com/intern/inn_lwndtooqapz2?pcm=pc_SearchList,URBANEER都市工作群,"岗位需求：
我们相信，影像是保存记忆、理解世界的一种温和而有力的记录方式。长期以来，我们关注着区域发展、城市更新与乡村变迁，也探寻着多元文化在当下的回响。我们有计划地就“文化地理单元”、“见人见物见生活”等主题，进行耐心的影像记录，并制作成不同形态的纪实短片。
我们寻找一位剪辑师，更希望你是一位敏锐的故事讲述者。在这里，你接触的素材，是真实的生活肌理，是平凡个体的生命故事，是有着地方温度的生活形态。我们希望与你一起，通过细致的剪辑工作，让那些珍贵却易被忽视的日常，以及那些值得被看见的变迁，沉淀为有价值的视觉记忆。
这份工作不追逐喧嚣，更关乎沉潜。它需要你能在繁芜的素材中发现逻辑，为平实的画面找到最贴切的节奏与情感，将复杂的社会议题，用朴素而动人的视听语言讲述出来。

工作职责：
剪辑与叙事： 负责纪实短片与专题内容的剪辑工作。与团队一起，将拍摄素材梳理、剪辑成结构清晰、情感饱满的影像故事。
理解与表达： 参与前期选题研讨，深入理解城市规划、空间设计、地方文化等相关议题，并思考如何通过后期制作进行准确而深入的视觉表达。
素材管理： 细致地管理与归档我们持续记录的影像素材，为长期的内容生产建立良好基础。
团队协作： 与策划、拍摄等环节的同事紧密沟通，尊重并理解彼此的专业，共同完成作品的创作。

任职要求：
心怀热情： 对非虚构影像和纪录片怀有恒久的热情，享受通过影像探索现实世界的过程。
善于共情与思考： 关注社会文化议题，能从影像中敏锐地捕捉到人与事的细节，并乐于思考其背后的意涵。
严谨专业： 具备严谨的专业态度与良好的抗压能力，尊重创作的每一个环节，能胜任不同环境下的制作要求。
技术娴熟： 能熟练运用Final Cut、Premiere、达芬奇等主流剪辑软件。

加分项：
如果你是一位“特效魔法师”：能用Adobe After Effects等软件为影片注入独特的视觉想象力。
如果你是一位“文字通感者”：拥有不错的文字功底，能将影像逻辑与文本叙事巧妙结合。
如果你也和我们一样痴迷于地方志、旧地图、口述史，享受在历史的尘埃中寻宝的乐趣。",工作地点：上海市/上海市/嘉定区 urbaneer都市工作群 安诚路180弄29号101室收起地图,公司简介URBANEER都市工作群,,,
https://www.shixiseng.com/intern/inn_zbpmh13ylreu?pcm=pc_SearchList,NIO蔚来,"职位描述
- 基于汽车行业的软件功能相关设计文档，根据其上下游关系，尝试构建功能关联的知识图谱。
- 结合知识图谱，通过提示词工程等技术手段，识别车端代码中的缺陷问题。
- 基于嵌入式平台创建AI模型部署环境，实现边缘端轻量化智能推理。
- 与产品、算法团队协作，推动从数据定义到模型效果评估的闭环执行
职位要求
- 熟练使用 Python，Iangchain，向量数据库。
- 熟悉 GPT-4 、 Deepseek、千问 等常用大模型的使用，有微调或提示词工程经验。
- 对于模型训练的相关流程（如数据构建、微调、反馈闭环）有基础理解或强烈的好奇心
- .对结构化设计与内容表达有强烈兴趣，具备良好的写作能力和沟通能力，能够清晰、准确地表达自己的想法。
- 实习周期不少于3个月，每周可实习4天及以上优先（开学期间可远程工作实习）",工作地点：上海市/上海市/嘉定区 汽车·创新港收起地图,公司简介NIO蔚来,,不少于3个月，4天,
https://www.shixiseng.com/intern/inn_ak1ptd1sjhjt?pcm=pc_SearchList,保时捷中国,"Function of the position: 
Assistant the whole R&D team, and overall technology research

Main tasks: Enable the smooth running of the whole team, incl.
• Support to build up the data base of competitor cars in China market to enable the strategy “in China for China”;
• Support overall benchmark analysis, including collecting information, taking photos and videos of newly launched cars, and corresponding highlights
• Collection of symposium, technical events, and Autoshow info and yearly planning;
• Centralized arrangement of the Newsletter of R&D Satellite team in each quarter
• Provide administration and assistance support to the team
• Support the visit plan organization from Porsche internal and external visitors
• Support and follow-up of purchasing, HR-related, administrative and diverse applications based on internal processes
• Any other duties you may be instructed to carry out by your management

Competencies, experience and personality:
• Pursuing a Bachelor or Master degree, in automotive or information technology or further engineering related majors
• Familiar with MS office, incl. word, excel, and power point. Basic coding competence, e.g. in Python is a plus.
• Fluent in English
• Valid driver license preferred
• Committed to fulfilling his/her responsibility & delivery
• Organization skills and structured working function
• 5 days per week for at least 3 months, 6 months preferred",工作地点：上海市/上海市/嘉定区 上海临港嘉定科技城(一期)收起地图,公司简介保时捷中国,,,
https://www.shixiseng.com/intern/inn_cd2sceiwm8lq?pcm=pc_SearchList,长硕国际,"岗位职责：
1.整理、收集客户信息；
2.档案、文件整理并归档； 
3.发布公司产品信息至贸易平台，并操作相关事项；
4.其他公司临时交办的事项。
任职要求：
- 外贸公司，国际贸易专业优先 -熟练使用Word、Excel、Power Point办公软件",工作地点：上海市/上海市/嘉定区 嘉龙大厦-B座 祁连山南路嘉龙大厦收起地图,公司简介长硕国际,,,
https://www.shixiseng.com/intern/inn_u9dywhqhte0a?pcm=pc_SearchList,由弋,"职位描述:
1.线上：根据需求，与文案策划配合完成微信海报长图、海报动图、H5、视频平面分镜等;
2.线下：包装设计、手册、易拉宝、折页、活动视觉设计等。

岗位要求:
1.在读本科或研究生，平面设计、视觉设计、新媒体传播相关专业;
2.熟练掌握AI、PS等设计软件、掌握简单视频剪辑能力，具备AICG、手绘能力者优先考虑;
3.有扎实的美术功底和图案设计能力，良好的创意思维和色彩搭配能力;
4.良好的沟通能力、团队协作能力;
5.热爱生活、爱看展、爱拍照、热爱学习新知识、新技能。

实习生需一周4天以上的到岗，大三、大四学生，4-6个月实习
人在上海，公司在上海市嘉定区南翔，通勤超过1小时不考虑",工作地点：上海市/上海市/嘉定区 南翔镇智地园区收起地图,公司简介由弋,,6个月，一周，4天,本科
https://www.shixiseng.com/intern/inn_6meqfsu3iehy?pcm=pc_SearchList,斯凯孚（中国）有限公司,"岗位职责：
1.协助经理处理业务问题
2.销售工具的制定
3. 项目支持

任职要求：
1.有很强的自驱力
2.有意愿学习新的知识
3.执行能力强
4.沟通能力强
5.英文能力强",工作地点：上海市/上海市/嘉定区 斯凯孚嘉定园区 园汽路1189号收起地图,公司简介斯凯孚（中国）有限公司,,,
https://www.shixiseng.com/intern/inn_dwsuyirzgj8c?pcm=pc_SearchList,智驾大陆,"职责描述：

入职相关：
1、负责协助办理新员工入职手续
2、负责协助新员工各类福利发放、对接
考勤相关：
1、实习生考勤整理
2、员工假勤整理
离职相关：
1、协助进行离职手续办理
2、离职员工各类福利内容清退
员工日常：
1、协助日常员工服务
2、积分、落户等事宜协助
数据整理：
1、协助维护OA系统人事数据
2、协助整理人力相关基础数据
3、组织架构等文件定期更新
活动相关：
人事各类活动、项目协助、订阅号发送等
招聘工作：
1. 实习生招聘除实习生offer以外的工作自闭环，含职位发布简历手续筛选发送跟催约面
2. 日常除外包岗位以外所有岗位的24h内约面
3. 面试结果和反馈的追踪和跟进
任职要求：
1、本科及以上在校生，人力资源或法务专业优先
2、 抗压能力强，有服务和奉献精神
3、有基础的EXCEL办公操作基础，认真细致，有良好的逻辑思维，沟通能力，影响能力和谈判能力。
4、独立思考能力，积极进取的工作态度，抗压能力较好。",工作地点：上海市/上海市/嘉定区 智驾大陆(上海)智能科技有限公司收起地图,公司简介智驾大陆,,,本科及以上
https://www.shixiseng.com/intern/inn_5axcp75lojdw?pcm=pc_SearchList,上海研妆,"本人是化妆品技术个人工作室，正在寻找优秀的实习生加入我们的团队，共同推动工作室的发展。我们提供良好的实习环境和丰厚的实习待遇，希望能够吸引到更多有才华的同学加入我们。

实习岗位:(助手)

实习地点: 南翔镇芳林路963弄

实习要求:
1.学历要求:中专，大专，本科生或研究生在读
2.专业要求:应用化学专业
3.技能要求:有良好动手能力。
4.工作态度:积极乐观，具有团队合作精神
5.实习期限:至少3个月，考虑同学的学习时间，具体时间可以协商，避免冲突。
实习待遇:
.实习期间，按照公司规定的实习工资支付,具体面谈。


我们期待您的加入，共同成长！
谢谢！",工作地点：上海市/上海/嘉定区 格林公馆(芳林路)收起地图,公司简介上海研妆,,3个月,大专
https://www.shixiseng.com/intern/inn_n1zjrsrbodsv?pcm=pc_SearchList,远景智能,"岗位职责：
1.基于对机器学习/深度学习及大模型（如GPT、LLM、Diffusion等）的深刻理解，选择和设计适合的时间序列及大模型相关算法（如树模型、LSTM、Transformer、预训练大模型等），解决实际业务中的数据与场景问题，提升模型性能和稳定性；
2.参与智能Agent系统的设计与开发，基于大模型构建具备自主决策、任务分解、自动推理等能力的智能体，提升系统的智能化水平和自动化能力；
3.探索和实现大模型驱动的Agent在预测、分析、推荐等业务流程中的创新应用，推动智能体技术与业务深度融合。
4.大模型应用的前沿进展跟踪。

任职要求：
1.研究生学历在读，计算机科学、电子工程、人工智能、应用数学、统计、控制或相关专业；
2.具备扎实的数据结构与算法基础，熟练掌握树模型、神经网络及大模型相关算法，能够将业务问题进行抽象与拆解，利用数据特征和算法模型实现业务价值；
3.具备大模型（如GPT、LLM、Diffusion等）训练、微调、推理或应用经验者优先；
4.熟练使用python，熟悉Linux开发环境，有大模型相关项目经验者优先；
5.具备较强的学习能力和团队沟通能力，做事认真、踏实，乐于分享，自我驱动，对数据驱动业务和大模型技术有浓厚兴趣。",工作地点：上海市/上海市/黄浦区收起地图,公司简介远景智能,,,
