url,company,info,city,name,salary,duration,academic
https://www.shixiseng.com/intern/inn_7r87ujiyjilo?pcm=pc_SearchList,中国平安,"服务顾问1.客户资料的整理 搜集 归档。借助公司提供的各项增值服务权益，为客户提供服务，满足客户多元化需求与客户建立良好的关系，并为客户初步分析、制定保障规划方案；2.积极解答客户关于产品、服务等方面的疑问，按照监管及公司相关要求提供专业意见；3.协助客户办理理赔、保全等服务，并做好服务过程中的答疑等工作。招聘条件：大专（含）以上学历普通话标准，有良好的表达能与沟通技巧，有服务精神具有较强的事业心、上进心具备良好的客户意识,有金融相关行业（专业）工作经验者优先工作时间:八小时工作制，周末双休，享受国家法定节假日工作时间为早上9:00-12:00,14:00-18:30（朝九晚六）食宿信息提供免费班车、有菜品丰富且物美价廉的员工食堂 实习生提供宿舍",工作地点：上海市浦东新区上丰路1158号上海平安总部收起地图,公司简介中国平安,,,大专
https://www.shixiseng.com/intern/inn_jrboi6eh5o2o?pcm=pc_SearchList,东海证券股份有限公司,岗位职责:2022年“扬帆计划·证券行业实习”专项活动1.协助办理经纪业务分支机构员工入职、转正、调动、离职、解聘等相关手续；2.根据公司人力资源相关规章制度，结合经纪业务总部和分支机构具体情况，处理和协调人力资源相关工作，并检查和监督；3.协助相关部门组织落实分支机构人员培训相关工作；4.上级领导交办、指定的其他工作。任职要求:1.本科及以上学历；2.熟练使用办公软件，文字功底较好；3.有责任心。,工作地点：上海市浦东新区东方路1928号 东海证券大厦收起地图,公司简介东海证券股份有限公司,,,本科及以上
https://www.shixiseng.com/intern/inn_jyr3mhrappu0?pcm=pc_SearchList,上海建筑设计研究院,"岗位职责:
1、本科及以上在校生，以2025年应届生为主；

2、身心健康，无不良记录；

3、所学专业与实习岗位对口；

4、实习期以暑期为主，确保2个月以上实习时间。



工作地点：上海
任职要求:
1、本科及以上在校生，以2024年应届生为主；

2、身心健康，无不良记录；

3、所学专业与实习岗位对口；

4、实习期以暑期为主，确保2个月以上实习时间。



工作地点：上海",工作地点：上海市虹口区吴淞路258号耀江国际大厦收起地图,公司简介上海建筑设计研究院,,2个月,本科及以上
https://www.shixiseng.com/intern/inn_yyiyju98p5c3?pcm=pc_SearchList,城市估价,"主要职责： 


	1、协助完成国土空间规划/园区转型/城市更新/乡村振兴等规划咨询项目资料搜集、数据整理分析、绘图等专业基础工作；


	2、参与带教老师安排的其它规划咨询项目辅助工作。


	


	任职要求： 


	1、知名院校城乡规划、人文地理、土地资源管理、农林水利等相关专业在校本科及以上学历；


	2、熟练操作Office、AutoCAD、ArcGIS、PS等专业软件优先；


	3、耐心细致，责任心强，具备良好的沟通能力及主动学习能力；


	4、工作日可出勤3天及以上；有留用机会。


	实习津贴：150-200元/天。",工作地点：上海市北京西路1号收起地图,公司简介城市估价,,3天,本科及以上
https://www.shixiseng.com/intern/inn_kxcnqy3ip3hd?pcm=pc_SearchList,URBANEER都市工作群,"城市设计师岗位描述：
我们厌倦了套路化的城市设计，渴望在真实世界的复杂性问题中深耕。这不是一份“画总图”的工作。我们将面对中国城市化进程中最棘手的命题：如何让跨尺度的空间策略真正影响决策？如何让非专业者理解设计的深层逻辑？我们寻找兼具专业深度与破界思维的人，将系统性思考转化为可操作语言——这要求你是一个长期主义者，既要能驾驭专业工具，又要能跳出学科边界，用策略性思维推动改变。

你将面对的核心挑战：
翻译复杂性：把晦涩的城市数据、政策约束、社群需求，转化为决策者能共鸣的视觉叙事——可能是动态图解，可能是空间剧本，但绝不是标准化的“分析图套餐”。
非线性的问题拆解：在遗址公园、历史街区、城市更新等项目中，建立自己的“认知框架”——拒绝“行活”，带着方法论意识工作。
全链条的职业能力：从前期研究到落地跟进，既要能深度参与设计讨论，也要能组织跨领域协作（政府、开发商、NGO…），让方案不被简化或扭曲。
知识的再生产：把项目经验转化为展览、出版物或工具——我们鼓励你成为“会思考的实践者”，而不仅是执行者。

任职要求：
海外顶尖院校城市设计/建筑学硕士背景，接受过严格的系统性训练，
具备敏锐的设计眼光、专业技能、多专业背景。对城市理论有深研，并能批判性运用。
有跨领域、跨尺度的工作经验者优先。
熟练掌握三维专业软件（如：AutoCAD、SU、Rhino、Archicad、GIS、Adobe Suite等），熟练使用Office等办公软件；掌握参数化工具是加分项。
另亦接受：空间专业背景，接受过严格专业训练的高年级本科在读或以上学历（城市设计/建筑设计/建筑历史与遗产保护/景观/展陈），思维早已”出圈”，渴望突破学科边界，相信真正的创新诞生在田野，保持非功利性阅读习惯，对特定地域文化有深入研究者的实习申请。

建筑设计师岗位描述：
这不是传统的建筑设计岗。你将专注于建筑概念的模块化开发，在没有具体场地约束的条件下，构建可迭代的设计原型。你的产出不是施工图，而是能激发行业讨论的设计产品——可能是参数化工具包、空间类型学手册，或是具有传播力的概念影像。我们寻找能用形式固化思想的”建筑极客”。如果你痴迷于建筑概念的纯粹性，渴望跳出具体项目的限制，系统性探索设计方法论——我们需要你这样以观念生产为核心的建筑思考者。如果你更享受设计思维的过程而非建造结果，这里将是你的理想实验室。

你的实验场：
概念产品开发：创建模块化设计系统，将建筑理念转化为可复用的方法论工具，探索分布式、混合性等命题的极致表达形式，通过参数化工具实现设计思维的视觉转化。
观念表达与传播：用建筑语言讲述未来空间故事，制作具有传播潜力的概念方案，参与学术出版、展览等知识生产活动。
设计方法研究：建立原创性的类型学体系，开发设计决策工具，探索AI时代的设计工作流创新。

任职要求：
方法论意识：建筑学硕士背景，接受过严格的设计思维训练，擅长将抽象概念转化为系统性的设计框架，对建筑理论有独到见解并能创造性运用。
传播基因：擅长用简单有力的形式传递复杂理念，有自媒体或独立出版经验者加分，对建筑文化的传播方式保持敏感。
基础技能：能用Rhino/Grasshopper等工具表达设计，熟悉Adobe Suite等视觉表达工具，具备基础的编程思维者优先。
特别说明：有独立建筑事务所背景者优先，不要求施工图经验。",工作地点：上海市/上海市/嘉定区 urbaneer都市工作群 安诚路180弄29号101室收起地图,公司简介URBANEER都市工作群,,,硕士
https://www.shixiseng.com/intern/inn_rpqplun3wqnz?pcm=pc_SearchList,查普门泰勒 Chapman Taylor,"岗位职责：


	


	


	
		协助团队完成项目理解相关内容
	
	
		协助团队完成图纸的绘制与文本制作、建模等
	
	
		协助项目经理与团队完成相应的工作
	


	


	


	


	任职要求：


	


	
		本科或硕士的规划设计相关专业在读学生；
	
	
		双一流或有海外留学背景的加分；
	
	
		有相关规划设计实习经验的加分；
	
	
		手绘能力突出的加分；
	
	
		熟悉建筑、规划设计相关软件，如Photoshop，Sketch-Up，Indesign等；
	
	
		工作积极主动，具有团队合作意识。
	


	


	


	你将获得：


	
		国际化办公环境
	
	
		全球领先建筑事务所经验
	
	
		和知名建筑师，设计师，规划师工作的机会
	
	
		专业的市场指导
	
	
		喝不完的咖啡和不定期投喂的零食
	


	


	该职位同时接受长期实习。",工作地点：上海市/上海市/徐汇区 长乐路989号收起地图,公司简介查普门泰勒 Chapman Taylor,,,本科
https://www.shixiseng.com/intern/inn_g0u4rutpzkym?pcm=pc_SearchList,互思唯尔,"【工作内容】 
针对上海市各板块做规划解读与分析。需要形成一篇有观点有干货的硬核文章，其中包括文字内容的撰写+清晰美观的分析图表达。 
 
【任职资格】国内外知名大学城乡规划专业/城市规划相关专业；本科以上,硕士优先。参与编制过项目规划者优先。【薪资福利】 
根据实际工作量与产出质量而定。1000-2000元左右一篇，具体可细聊。【学习成长】了解上海城市发展动向。【工作地点】可接受远程办公，但需按时提交内容",工作地点：上海市杨浦区长阳创谷收起地图,公司简介互思唯尔,,,本科
https://www.shixiseng.com/intern/inn_edpvxuwh0oad?pcm=pc_SearchList,竹影传媒,"工作内容：
1、协助经理处理每日工作事项；
2、撰写需要的文案及文件，整理资料；
3、配合出镜拍摄并运营公司账号（抖音、小红书等）；
4、回复私信、评论信息，进行数据分析并修改调整；
5、领导安排的其他事项。

任职要求：
1、本科及以上；
2、传媒、艺术、空乘等相关专业优先考虑；

工作时间：每周5天，每天8小时；

薪资：基础薪资1000/月+补贴（4000-50000/月，补贴工作整月才有）

福利待遇：餐补、房补、交通补、话补、支持转正、每月2次团建、下午茶、协助上海落户等。",工作地点：上海市/上海/静安区 一天下大厦收起地图,公司简介竹影传媒,,每周5天,本科及以上
https://www.shixiseng.com/intern/inn_abalcxxobavs?pcm=pc_SearchList,尼洛,“现急需招聘一名总经理助理，要求应聘者必须持有有效驾照（C1或以上）且驾驶技术熟练，具备流利的英语听说读写能力（能作为工作语言进行商务沟通），并能于次日（或最快速）到岗。该岗位将全面负责支持总经理的日常工作，包括：处理中英文行政事务、高效安排日程与会议、进行内外部沟通协调（含英文沟通）、准备商务文件、承担总经理的公务接送及必要的商务随行驾驶任务，并执行各项交办事项；要求应聘者细致高效、责任心强、能适应快节奏工作，符合条件者可安排立即面试，期待您的加入！”,工作地点：上海市/上海/黄浦区 WeWork中国(淮海中路627号社区店)收起地图,公司简介尼洛,,,
https://www.shixiseng.com/intern/inn_xrsntptkqow7?pcm=pc_SearchList,SAVATrade&Consulting,"Responsibilities:

1. Develop new key accounts within China for Imported Products.
2. Follow up the entire purchasing process of current and new clients for imports from Italy to China (samples, payments, logistics, customs, after-sales).
3. Manage relations among Sourcing team, Suppliers, Forwarders, Customs brokers and Clients. 
4. Prepare marketing material related to products, services and events, including translations. 
5. Manage the social media accounts related to the imported products (WeChat Official Account, Video Account, Xiaohongshu, Weibo).
6. Participate at trade fairs, client meetings and events within China. 

Requirements:

1. Enrolled in a Bachelor's or Master’s Degree at a Chinese University for the entire duration of the internship. Better if MBA, MBI or Business and International Trade related programs. 
2. Basic design skills, use of Canva to produce marketing material will be required. 
3. Based in Shanghai.
4. Chinese mother tongue or HSK6, Fluent in English. Italian and additional languages are considered a Plus.
5. Great communication skills, detailed-oriented. 
6. Can do an internship of at least 6 months with the possibility of becoming a full-time employee at the end of the internship. 
7. Can work at least 4 days per week. 
8. Willing to go on business trips around China to meet clients and participate at trade fairs. 

What we can offer:

1. Young and dynamic international team.
2. Possibility to work remotely for part of the time. 
3. Full insights on the processes of import & export with huge growing opportunities. 
4. Possibility to become a formal employee at the end of the internship.",工作地点：上海市/上海市/静安区收起地图,公司简介SAVATrade&Consulting,,,
