url,company_name,city
https://www.shixiseng.com/intern/inn_mpf0wvqhuvkc?pcm=pc_SearchList,伊顿纪德,150-180/天上海本科3天／周实习3个月
https://www.shixiseng.com/intern/inn_pxrjn8vrudu5?pcm=pc_SearchList,小红书,150-200/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_wleapdqkqizb?pcm=pc_SearchList,钧誉资产,150-200/天上海本科4天／周实习6个月提供转正机会
https://www.shixiseng.com/intern/inn_xxwcy6qzvwef?pcm=pc_SearchList,中智咨询,120-150/天上海本科3天／周实习3个月提供转正机会
https://www.shixiseng.com/intern/inn_zbttwbomf0qv?pcm=pc_SearchList,KPMG China 毕马威中国,150/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_iscp3vb1skva?pcm=pc_SearchList,雷博国际会计,100/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_sglb5onzlxvv?pcm=pc_SearchList,迈驰智行,150-180/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_8fdcrlolmu1u?pcm=pc_SearchList,科锐国际,150/天上海不限3天／周实习3个月
https://www.shixiseng.com/intern/inn_etup4dhfj61e?pcm=pc_SearchList,FMC,150-180/天上海本科3天／周实习4个月提供转正机会
https://www.shixiseng.com/intern/inn_kgvptmcgzizr?pcm=pc_SearchList,雷博国际会计,180/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_dqck1e6r35vz?pcm=pc_SearchList,KPMG China 毕马威中国,150/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_tqztxwld9gvv?pcm=pc_SearchList,CGL Consulting,150-180/天上海本科4天／周实习6个月提供转正机会
https://www.shixiseng.com/intern/inn_0cfvvxtf3nyr?pcm=pc_SearchList,IMCD Group,120/天上海本科3天／周实习7个月
https://www.shixiseng.com/intern/inn_d4sre4caejo6?pcm=pc_SearchList,SWS,50-80/天上海本科3天／周实习3个月
https://www.shixiseng.com/intern/inn_xnsskx49oatf?pcm=pc_SearchList,网易,150-200/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_nnyv47ym11y3?pcm=pc_SearchList,HAYS,150/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_qe4gec0vozyu?pcm=pc_SearchList,兴业证券,80/天上海硕士5天／周实习3个月
https://www.shixiseng.com/intern/inn_6vsmcif6dubm?pcm=pc_SearchList,赛诺菲,120-150/天上海本科4天／周实习6个月
https://www.shixiseng.com/intern/inn_to43n4nk7dpu?pcm=pc_SearchList,科锐国际,120-150/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_kmadswuayau9?pcm=pc_SearchList,蔚来汽车,150-200/天上海本科5天／周实习5个月
https://www.shixiseng.com/intern/inn_zkfa1naza6uh?pcm=pc_SearchList,易车,100-150/天上海大专5天／周实习3个月
https://www.shixiseng.com/intern/inn_kadkchqo6aos?pcm=pc_SearchList,越秀产业基金,薪资面议上海硕士4天／周实习3个月
https://www.shixiseng.com/intern/inn_cvdeormv3mlm?pcm=pc_SearchList,实习僧内推助手,100/天上海本科5天／周实习4个月
https://www.shixiseng.com/intern/inn_ij3ffeepnrrl?pcm=pc_SearchList,TESLA-特斯拉,180-200/天上海本科5天／周实习7个月
https://www.shixiseng.com/intern/inn_53vshn6u12kh?pcm=pc_SearchList,艾伯维,150/天上海本科5天／周实习6个月
https://www.shixiseng.com/intern/inn_erc0uvatqvnd?pcm=pc_SearchList,新绿人力,200-300/天上海大专4天／周实习4个月
