url,company,info,city,name,salary,company_size,duration,academic
https://www.shixiseng.com/intern/inn_ywarxoad650u?pcm=pc_SearchList,启彧咨询,"岗位职责：

1、协助项目经理开展管理咨询项目的计划、市场分析和调研工作；
2、根据调研项目需求，发布调研问卷，通过电话等形式邀请客户参加热点调研；
3、整理客户资料，对调研数据进行审核、处理、分析，协助项目经理完成项目准备工作和分析报告；
4、加深行业理解，协助项目经理为客户提供咨询服务；
5、协助项目经理处理其他部门事宜。

任职要求：

1. 本科大二、大三、大四学生，能保证一周3-4天的实习时间；
2. 熟练使用Word、Excel、PPT；
3. 具备良好的沟通和协调能力、团队协作能力。",工作地点：上海市/上海市/徐汇区 沪闵路9299号中智大厦收起地图,公司简介启彧咨询,,,一周，4天,本科
https://www.shixiseng.com/intern/inn_4vnrtidhfjxq?pcm=pc_SearchList,Siemens Healthineers,"简历筛选、面试安排等招聘工作；
协助HR数据的收集、统计和分析；
协助会议日程管理
支持活动和培训，如HR team gathering，业务发展培训课程的现场支持等；
协助HR文档管理，包括翻译、打印、寄送和归档等；
部门安排的其他相关事宜。

【职位要求】
每周至少实习3-4个工作日，实习时长至少保证4个月。
本科及以上学历，研究生优先，专业不限。
工作认真耐心，具有较好的沟通能力，谨慎负责。
良好的英文听说读写能力，熟练操作办公软件，有一定的数据分析功底。",工作地点：上海市/上海市/浦东新区 周祝公路278号收起地图,公司简介Siemens Healthineers,,,4个月,本科及以上
https://www.shixiseng.com/intern/inn_vf3msaolfkvs?pcm=pc_SearchList,晖致医药,"工作内容:

- 全面了解晖致公司历史、文化及企业核心价值观；

- 学习业务流程，熟悉产品推广模式，掌握相关专业知识；

- 通过适当的培训，跟随导师学习合规的工作方式以及了解学术的推广活动；

- 熟悉收集市场信息反馈的标准流程； 

- 熟悉晖致医学信息沟通专员的工作内容，学习幻灯片制作及业务数据收集、分析技巧，锻炼幻灯片演讲能力；

- 了解公司的商业信息并根据晖致信息保密制度采取适当方式进行管理；

- 在实习各个阶段接受学习成果的考核； 

- 实习期间不会独立承担拜访和推广工作。




岗位需求: 

- 良好的沟通能力和较高的人际敏感度；

- 良好的再学习能力和主动学习意愿； 

- 乐观积极，有一定的压力承受力；

- 良好的团队合作精神；

- 熟练使用MS Office。",工作地点：上海市/上海/普陀区收起地图,公司简介晖致医药,,,,
https://www.shixiseng.com/intern/inn_6vjxj3eqkiuy?pcm=pc_SearchList,小红书,"工作内容】
1、协助进行品牌客户的人群洞察、数据分析、竞价广告运营，包括不限于消耗监测、效果分析、客户复盘、策略沟通等；
2、协助内部业务团队完成日常数据分析需求、提供数据支持；为团队提供各项数据支持；

【岗位要求】
1、有汽车行业/广告/媒体/代理/互联网商业化实习经验者优先，985/211高校优先
2、有较强的自主驱动力、责任心、学习能力，能够在指导下独立完成方案的撰写工作，能适应互联网强度节奏。
3、能够熟练使用Excel进行数据分析，分析及数据逻辑能力强，且有一定的洞察能力。
4、能一周4-5天到岗，实习至少6个月（时间不能满足请勿投递）",工作地点：上海市/上海市/黄浦区 LuOne凯德晶萃广场办公楼收起地图,公司简介小红书,,,6个月，一周，5天,
https://www.shixiseng.com/intern/inn_a84wrvy36xv6?pcm=pc_SearchList,KPMG China 毕马威中国,"工作职责
•	协助项目组完成估值项目，包括股权估值、无形资产估值、有形资产估值以及合并对价分摊分析等。具体责任包括：
a)	完成行业分析、可比公司和可比交易搜索、折现率的计算以及财务分析
b)	搭建估值模型
c)	草拟估值报告
•	协助项目组完成与财务报表相关的外部估值报告审阅
•	协助项目经理管理项目，包括把控项目进度、项目风险管理、项目预算、以及其他行政相关的工作
•	参与市场拓展，包括完成标书以及其他应标文件的准备

工作要求
•	具备职业证书的（CPA, CFA or CPV）优先考虑
•	能熟练运用Excel，ppt，Word等Microsoft Office工具
•	具备良好的财务分析和自主解决问题的能力，并有积极的工作态度
•	具备优秀的中英文口语和书写能力",工作地点：静安区南京西路1266号恒隆广场2号楼25楼收起地图,公司简介KPMG China 毕马威中国,,,,
https://www.shixiseng.com/intern/inn_bvlu7yidl55f?pcm=pc_SearchList,国金证券,"岗位职责:
1、协助完成IPO、再融资、并购重组等股权融资项目的承做工作；
2、协助完成招股说明书及其他相关文件材料的制作和整理工作；
3、配合项目负责人开展项目的尽职调查工作；
4、协助完成材料申报、项目协调等工作；
5、完成部门领导交办的其他任务。
任职要求:
1、会计、财务、法律、经济、金融等专业；
2、具有投行或审计相关实习经验者优先；
3、财务能力强，已通过CPA考试者优先；
4、逻辑分析及沟通表达能力强，有较好的文案功底，工作认真负责、细致严谨，具备良好的团队意识；
5、身体健康，能承受较大的工作压力和工作强度，适应长期出差；
6、能全勤实习3-6个月，能长期实习者优先；
7、能尽快到岗优先。",工作地点：上海市浦东新区芳甸路1088号紫竹国际大厦收起地图,公司简介国金证券,,,6个月,
https://www.shixiseng.com/intern/inn_x8gans4peobt?pcm=pc_SearchList,惠立学校,"财务实习生
工作职责：
1.	打印会计凭证、整理凭证装订成册
2.	协助实物盘点
3.	团队合作，团队安排的其他事项

任职要求：
•	本科及以上学历，会计学、财务管理等相关专
•	严谨细致，有责任心， 良好沟通能力和团队合作精神
•	每周至少出勤三个工作日 （实习期六个月）
•	了解国家财务、税务相关法律法规，对会计、审计及会计电算化等财务管理知识有一定的了解
福利待遇：
•	实习工资：120元/天
•	出勤日包午饭

工作地点：上海市浦东新区林耀路235号",工作地点：上海市/上海市/浦东新区 上海浦东新区民办惠立学校 林耀路235号收起地图,公司简介惠立学校,,,六个月,本科及以上
https://www.shixiseng.com/intern/inn_oqht3v1fjcp8?pcm=pc_SearchList,顺丰速运有限公司,"岗位描述：
（1）负责所辖区域的业绩达成，挖掘并解决客户需求，做好产品宣传和销售，持续提升公司市场占有率； 
（2）负责并持续提升本区域内服务质量，保证快件时效和快件安全，提升客户体验； 
（3）负责所辖组织团队建设，营造良好的组织气氛，搭建健康的人才梯队，提升员工满意度； 
（4）负责所辖区域内外部风险管控，主动维护所辖区域的公共关系，塑造良好的社会和品牌形象； 
（5）负责所辖组织年度和月度资源投入规划，并做好成本和资源使用管控。
在这里，你可以通过任务制“闯关升级”的形式，在校期间灵活实习，体验顺丰的各个不同岗位，通过收派岗、仓管岗、销售岗/销售项目等基层岗位历练，每个岗位2-3个月（以个人实际的岗位胜任情况定）积累实战经验，毕业通关，汇报通过即可拿到校招offer，综合能力强者毕业即可上任管理岗位。所有同学都要试岗历练，如果不接受前端几个岗位历练的同学慎重考虑喔。",工作地点：上海市/上海市/青浦区 顺丰上海产业园收起地图,公司简介顺丰速运有限公司,,,3个月,
https://www.shixiseng.com/intern/inn_zfrzzqrpt5zk?pcm=pc_SearchList,信义会计师事务所,"【工作职责】
1. 在项目经理或项目高级人员的指导下，完成存货、固定资产的盘点、数据的分析整理以及工作底稿的编制、整理和归档工作，使其达到相关技术规范要求；
2. 在审计过程中发现问题及时与项目经理或项目高级人员沟通； 
3. 在审计过程中针对相关问题与客户进行积极有效的沟通； 
4. 协助出具审计业务报告和其他法定业务报告。

【任职要求】
1. 统招本科以上学历在校生（大二以上）；
2. 会计学、财务管理、金融学等财经类相关专业优先。",工作地点：上海市/上海市/闵行区收起地图,公司简介信义会计师事务所,,,,本科
https://www.shixiseng.com/intern/inn_vxwk9pgnpmnf?pcm=pc_SearchList,KPMG China 毕马威中国,"实习内容:
-开展各类信息系统审计工作，利用风险评估和数据分析方法论定审计程序，执行公司层面控制、信息系统一般控制、应用控制测试，独立完成审计评估程序。与客户沟通审计发现与建议，并独立撰写审计报告。
-整体统筹IT核查及ITDD项目，识别业务数据舞弊风险，对目标公司的信息系统完整性、运行有效性和业务数据真实性等提出专业意见，发现目标公司潜在的信息系统风险和业务数据风险，并独立成调查报告
 
 
招聘需求：
- 计算机、信息管理、统计分析专业或MBA优先，本科学历以上
- 能够熟练掌握主流 Database( SQL＼R＼Python等)，熟练使用BI(Tableau＼ Power Bl＼ Spotfire等)展示数据分析结果
- 熟悉信息系统审计相关的准则和方法论，熟悉ITIL、COBIT、ERP相关知识，掌握企业信息系统内部控制和内部审计的一般原理，持有相关证书者优先（如CISA、CISP、CIA、CPA、ACCA等)
- 具有信息系统审计、IT核查、ITDD及数据分析相关项目工作经历，有四大会计事务所、互联网公司等机构工作经验者优先
- 具备优秀的沟通协调能力、项目管理能力、判断与决策能力
- 较好的Excel和PPT能力
- 英文流利，能实习至少三个月以上",工作地点：静安区南京西路1266号恒隆广场2号楼25楼收起地图,公司简介KPMG China 毕马威中国,,,三个月,本科
